timestamp,anchor_id,true_distance,measured_distance,dir_x,dir_y,dir_z
2026-05-16T12:11:11.097Z,3,3.000,3.0399,,,
2026-05-16T12:11:11.264Z,3,3.000,3.0588,,,
2026-05-16T12:11:11.423Z,3,3.000,3.0588,,,
2026-05-16T12:11:11.583Z,3,3.000,3.0633,,,
2026-05-16T12:11:11.762Z,3,3.000,3.0588,,,
2026-05-16T12:11:11.907Z,3,3.000,3.0540,,,
2026-05-16T12:11:12.071Z,3,3.000,3.0540,,,
2026-05-16T12:11:12.231Z,3,3.000,3.0633,,,
2026-05-16T12:11:12.394Z,3,3.000,3.0588,,,
2026-05-16T12:11:12.563Z,3,3.000,3.0633,,,
2026-05-16T12:11:12.718Z,3,3.000,3.0540,,,
2026-05-16T12:11:12.879Z,3,3.000,3.0774,,,
2026-05-16T12:11:13.063Z,3,3.000,3.0633,,,
2026-05-16T12:11:13.204Z,3,3.000,3.0729,,,
2026-05-16T12:11:13.366Z,3,3.000,3.0681,,,
2026-05-16T12:11:13.527Z,3,3.000,3.0729,,,
2026-05-16T12:11:13.689Z,3,3.000,3.0822,,,
2026-05-16T12:11:13.863Z,3,3.000,3.0729,,,
2026-05-16T12:11:14.015Z,3,3.000,3.0681,,,
2026-05-16T12:11:14.175Z,3,3.000,3.0915,,,
2026-05-16T12:11:14.363Z,3,3.000,3.0633,,,
2026-05-16T12:11:14.499Z,3,3.000,3.0729,,,
2026-05-16T12:11:14.663Z,3,3.000,3.0681,,,
2026-05-16T12:11:14.823Z,3,3.000,3.0774,,,
2026-05-16T12:11:14.985Z,3,3.000,3.0633,,,
2026-05-16T12:11:15.164Z,3,3.000,3.0633,,,
2026-05-16T12:11:15.310Z,3,3.000,3.0633,,,
2026-05-16T12:11:15.472Z,3,3.000,3.0540,,,
2026-05-16T12:11:15.634Z,3,3.000,3.0729,,,
2026-05-16T12:11:15.795Z,3,3.000,3.0588,,,
2026-05-16T12:11:15.964Z,3,3.000,3.0729,,,
2026-05-16T12:11:16.119Z,3,3.000,3.0681,,,
2026-05-16T12:11:16.281Z,3,3.000,3.0540,,,
2026-05-16T12:11:16.466Z,3,3.000,3.0633,,,
2026-05-16T12:11:16.607Z,3,3.000,3.0774,,,
2026-05-16T12:11:16.767Z,3,3.000,3.0588,,,
2026-05-16T12:11:16.929Z,3,3.000,3.0540,,,
2026-05-16T12:11:17.091Z,3,3.000,3.0774,,,
2026-05-16T12:11:17.264Z,3,3.000,3.0681,,,
2026-05-16T12:11:17.415Z,3,3.000,3.0681,,,
2026-05-16T12:11:17.577Z,3,3.000,3.0492,,,
2026-05-16T12:11:17.763Z,3,3.000,3.0588,,,
2026-05-16T12:11:17.902Z,3,3.000,3.0633,,,
2026-05-16T12:11:18.066Z,3,3.000,3.0492,,,
2026-05-16T12:11:18.225Z,3,3.000,3.0633,,,
2026-05-16T12:11:18.387Z,3,3.000,3.0633,,,
2026-05-16T12:11:18.563Z,3,3.000,3.0588,,,
2026-05-16T12:11:18.711Z,3,3.000,3.0447,,,
2026-05-16T12:11:18.874Z,3,3.000,3.0774,,,
2026-05-16T12:11:19.035Z,3,3.000,3.0492,,,
2026-05-16T12:11:19.198Z,3,3.000,3.0492,,,
2026-05-16T12:11:19.363Z,3,3.000,3.0588,,,
2026-05-16T12:11:19.521Z,3,3.000,3.0681,,,
2026-05-16T12:11:19.683Z,3,3.000,3.0729,,,
2026-05-16T12:11:19.863Z,3,3.000,3.0729,,,
2026-05-16T12:11:20.008Z,3,3.000,3.0729,,,
2026-05-16T12:11:20.169Z,3,3.000,3.0681,,,
2026-05-16T12:11:20.331Z,3,3.000,3.0822,,,
2026-05-16T12:11:20.494Z,3,3.000,3.0633,,,
2026-05-16T12:11:20.663Z,3,3.000,3.0681,,,
