timestamp,anchor_id,true_distance,measured_distance,dir_x,dir_y,dir_z
2026-05-16T12:00:57.103Z,2,0.500,0.5714,,,
2026-05-16T12:00:57.250Z,2,0.500,0.5666,,,
2026-05-16T12:00:57.412Z,2,0.500,0.5807,,,
2026-05-16T12:00:57.587Z,2,0.500,0.5855,,,
2026-05-16T12:00:57.736Z,2,0.500,0.5621,,,
2026-05-16T12:00:57.898Z,2,0.500,0.5666,,,
2026-05-16T12:00:58.087Z,2,0.500,0.5666,,,
2026-05-16T12:00:58.223Z,2,0.500,0.5855,,,
2026-05-16T12:00:58.387Z,2,0.500,0.5807,,,
2026-05-16T12:00:58.547Z,2,0.500,0.5714,,,
2026-05-16T12:00:58.709Z,2,0.500,0.5666,,,
2026-05-16T12:00:58.887Z,2,0.500,0.5621,,,
2026-05-16T12:00:59.032Z,2,0.500,0.5807,,,
2026-05-16T12:00:59.194Z,2,0.500,0.5573,,,
2026-05-16T12:00:59.357Z,2,0.500,0.5948,,,
2026-05-16T12:00:59.518Z,2,0.500,0.5807,,,
2026-05-16T12:00:59.687Z,2,0.500,0.5948,,,
2026-05-16T12:00:59.842Z,2,0.500,0.5525,,,
2026-05-16T12:01:00.004Z,2,0.500,0.5621,,,
2026-05-16T12:01:00.186Z,2,0.500,0.5759,,,
2026-05-16T12:01:00.328Z,2,0.500,0.5759,,,
2026-05-16T12:01:00.491Z,2,0.500,0.5714,,,
2026-05-16T12:01:00.652Z,2,0.500,0.5855,,,
2026-05-16T12:01:00.814Z,2,0.500,0.5621,,,
2026-05-16T12:01:00.986Z,2,0.500,0.5900,,,
2026-05-16T12:01:01.138Z,2,0.500,0.5621,,,
2026-05-16T12:01:01.300Z,2,0.500,0.5621,,,
2026-05-16T12:01:01.488Z,2,0.500,0.5480,,,
2026-05-16T12:01:01.625Z,2,0.500,0.5384,,,
2026-05-16T12:01:01.787Z,2,0.500,0.5666,,,
2026-05-16T12:01:01.948Z,2,0.500,0.5759,,,
2026-05-16T12:01:02.110Z,2,0.500,0.5480,,,
2026-05-16T12:01:02.286Z,2,0.500,0.5621,,,
2026-05-16T12:01:02.434Z,2,0.500,0.5759,,,
2026-05-16T12:01:02.598Z,2,0.500,0.5480,,,
2026-05-16T12:01:02.760Z,2,0.500,0.5573,,,
2026-05-16T12:01:02.920Z,2,0.500,0.5573,,,
2026-05-16T12:01:03.086Z,2,0.500,0.5339,,,
2026-05-16T12:01:03.244Z,2,0.500,0.5384,,,
2026-05-16T12:01:03.406Z,2,0.500,0.5480,,,
2026-05-16T12:01:03.588Z,2,0.500,0.5480,,,
2026-05-16T12:01:03.730Z,2,0.500,0.5525,,,
2026-05-16T12:01:03.893Z,2,0.500,0.5525,,,
2026-05-16T12:01:04.054Z,2,0.500,0.5339,,,
2026-05-16T12:01:04.216Z,2,0.500,0.5480,,,
2026-05-16T12:01:04.386Z,2,0.500,0.5573,,,
2026-05-16T12:01:04.540Z,2,0.500,0.5621,,,
2026-05-16T12:01:04.702Z,2,0.500,0.5291,,,
2026-05-16T12:01:04.887Z,2,0.500,0.5621,,,
2026-05-16T12:01:05.028Z,2,0.500,0.5480,,,
2026-05-16T12:01:05.188Z,2,0.500,0.5714,,,
2026-05-16T12:01:05.351Z,2,0.500,0.5432,,,
2026-05-16T12:01:05.512Z,2,0.500,0.5432,,,
2026-05-16T12:01:05.686Z,2,0.500,0.5621,,,
2026-05-16T12:01:05.836Z,2,0.500,0.5525,,,
2026-05-16T12:01:05.998Z,2,0.500,0.5621,,,
2026-05-16T12:01:06.185Z,2,0.500,0.5573,,,
2026-05-16T12:01:06.322Z,2,0.500,0.5384,,,
2026-05-16T12:01:06.488Z,2,0.500,0.5384,,,
2026-05-16T12:01:06.646Z,2,0.500,0.5384,,,
