timestamp,anchor_id,true_distance,measured_distance,dir_x,dir_y,dir_z
2026-05-16T12:03:22.401Z,2,3.000,3.0633,,,
2026-05-16T12:03:22.586Z,2,3.000,3.0633,,,
2026-05-16T12:03:22.725Z,2,3.000,3.0633,,,
2026-05-16T12:03:22.887Z,2,3.000,3.0822,,,
2026-05-16T12:03:23.050Z,2,3.000,3.0774,,,
2026-05-16T12:03:23.211Z,2,3.000,3.0588,,,
2026-05-16T12:03:23.386Z,2,3.000,3.0633,,,
2026-05-16T12:03:23.536Z,2,3.000,3.0729,,,
2026-05-16T12:03:23.699Z,2,3.000,3.0681,,,
2026-05-16T12:03:23.861Z,2,3.000,3.0633,,,
2026-05-16T12:03:24.022Z,2,3.000,3.0540,,,
2026-05-16T12:03:24.183Z,2,3.000,3.0774,,,
2026-05-16T12:03:24.347Z,2,3.000,3.0681,,,
2026-05-16T12:03:24.507Z,2,3.000,3.0681,,,
2026-05-16T12:03:24.685Z,2,3.000,3.0681,,,
2026-05-16T12:03:24.833Z,2,3.000,3.0822,,,
2026-05-16T12:03:24.994Z,2,3.000,3.0822,,,
2026-05-16T12:03:25.156Z,2,3.000,3.0681,,,
2026-05-16T12:03:25.318Z,2,3.000,3.0633,,,
2026-05-16T12:03:25.490Z,2,3.000,3.0729,,,
2026-05-16T12:03:25.642Z,2,3.000,3.0681,,,
2026-05-16T12:03:25.803Z,2,3.000,3.0729,,,
2026-05-16T12:03:25.986Z,2,3.000,3.0729,,,
2026-05-16T12:03:26.128Z,2,3.000,3.0633,,,
2026-05-16T12:03:26.289Z,2,3.000,3.0822,,,
2026-05-16T12:03:26.452Z,2,3.000,3.0915,,,
2026-05-16T12:03:26.614Z,2,3.000,3.0681,,,
2026-05-16T12:03:26.786Z,2,3.000,3.0822,,,
2026-05-16T12:03:26.938Z,2,3.000,3.0729,,,
2026-05-16T12:03:27.101Z,2,3.000,3.0633,,,
2026-05-16T12:03:27.286Z,2,3.000,3.0681,,,
2026-05-16T12:03:27.423Z,2,3.000,3.0774,,,
2026-05-16T12:03:27.586Z,2,3.000,3.0633,,,
2026-05-16T12:03:27.748Z,2,3.000,3.0729,,,
2026-05-16T12:03:27.909Z,2,3.000,3.0867,,,
2026-05-16T12:03:28.086Z,2,3.000,3.0774,,,
2026-05-16T12:03:28.236Z,2,3.000,3.0729,,,
2026-05-16T12:03:28.396Z,2,3.000,3.0822,,,
2026-05-16T12:03:28.558Z,2,3.000,3.0681,,,
2026-05-16T12:03:28.720Z,2,3.000,3.0867,,,
2026-05-16T12:03:28.885Z,2,3.000,3.0774,,,
2026-05-16T12:03:29.043Z,2,3.000,3.0822,,,
2026-05-16T12:03:29.205Z,2,3.000,3.1056,,,
2026-05-16T12:03:29.384Z,2,3.000,3.0822,,,
2026-05-16T12:03:29.530Z,2,3.000,3.0588,,,
2026-05-16T12:03:29.691Z,2,3.000,3.0915,,,
2026-05-16T12:03:29.854Z,2,3.000,3.0963,,,
2026-05-16T12:03:30.016Z,2,3.000,3.0774,,,
2026-05-16T12:03:30.182Z,2,3.000,3.0822,,,
2026-05-16T12:03:30.340Z,2,3.000,3.0774,,,
2026-05-16T12:03:30.502Z,2,3.000,3.0681,,,
2026-05-16T12:03:30.685Z,2,3.000,3.0774,,,
2026-05-16T12:03:30.827Z,2,3.000,3.0540,,,
2026-05-16T12:03:30.987Z,2,3.000,3.0774,,,
2026-05-16T12:03:31.150Z,2,3.000,3.0681,,,
2026-05-16T12:03:31.311Z,2,3.000,3.0729,,,
2026-05-16T12:03:31.487Z,2,3.000,3.0729,,,
2026-05-16T12:03:31.636Z,2,3.000,3.0822,,,
2026-05-16T12:03:31.797Z,2,3.000,3.0774,,,
2026-05-16T12:03:32.043Z,2,3.000,3.0729,,,
