timestamp,anchor_id,true_distance,measured_distance,dir_x,dir_y,dir_z
2026-05-16T12:05:53.222Z,2,5.000,5.0683,,,
2026-05-16T12:05:53.384Z,2,5.000,5.0353,,,
2026-05-16T12:05:53.547Z,2,5.000,5.0635,,,
2026-05-16T12:05:53.709Z,2,5.000,5.0494,,,
2026-05-16T12:05:53.886Z,2,5.000,5.0824,,,
2026-05-16T12:05:54.033Z,2,5.000,5.0542,,,
2026-05-16T12:05:54.196Z,2,5.000,5.0869,,,
2026-05-16T12:05:54.357Z,2,5.000,5.0728,,,
2026-05-16T12:05:54.519Z,2,5.000,5.0542,,,
2026-05-16T12:05:54.684Z,2,5.000,5.0683,,,
2026-05-16T12:05:54.843Z,2,5.000,5.0728,,,
2026-05-16T12:05:55.005Z,2,5.000,5.0494,,,
2026-05-16T12:05:55.186Z,2,5.000,5.0728,,,
2026-05-16T12:05:55.330Z,2,5.000,5.0590,,,
2026-05-16T12:05:55.491Z,2,5.000,5.0635,,,
2026-05-16T12:05:55.653Z,2,5.000,5.1010,,,
2026-05-16T12:05:55.815Z,2,5.000,5.0590,,,
2026-05-16T12:05:55.984Z,2,5.000,5.0590,,,
2026-05-16T12:05:56.139Z,2,5.000,5.0869,,,
2026-05-16T12:05:56.301Z,2,5.000,5.0917,,,
2026-05-16T12:05:56.485Z,2,5.000,5.0542,,,
2026-05-16T12:05:56.625Z,2,5.000,5.0590,,,
2026-05-16T12:05:56.786Z,2,5.000,5.0590,,,
2026-05-16T12:05:56.949Z,2,5.000,5.1058,,,
2026-05-16T12:05:57.111Z,2,5.000,5.0590,,,
2026-05-16T12:05:57.285Z,2,5.000,5.0824,,,
2026-05-16T12:05:57.435Z,2,5.000,5.0449,,,
2026-05-16T12:05:57.598Z,2,5.000,5.0449,,,
2026-05-16T12:05:57.784Z,2,5.000,5.0776,,,
2026-05-16T12:05:57.921Z,2,5.000,5.0590,,,
2026-05-16T12:05:58.084Z,2,5.000,5.0824,,,
2026-05-16T12:05:58.245Z,2,5.000,5.0590,,,
2026-05-16T12:05:58.407Z,2,5.000,5.0449,,,
2026-05-16T12:05:58.589Z,2,5.000,5.0683,,,
2026-05-16T12:05:58.733Z,2,5.000,5.0590,,,
2026-05-16T12:05:58.893Z,2,5.000,5.0728,,,
2026-05-16T12:05:59.055Z,2,5.000,5.0683,,,
2026-05-16T12:05:59.217Z,2,5.000,5.0542,,,
2026-05-16T12:05:59.384Z,2,5.000,5.0590,,,
2026-05-16T12:05:59.541Z,2,5.000,5.0635,,,
2026-05-16T12:05:59.702Z,2,5.000,5.0590,,,
2026-05-16T12:05:59.884Z,2,5.000,5.0494,,,
2026-05-16T12:06:00.027Z,2,5.000,5.0449,,,
2026-05-16T12:06:00.188Z,2,5.000,5.0401,,,
2026-05-16T12:06:00.351Z,2,5.000,5.0260,,,
2026-05-16T12:06:00.513Z,2,5.000,5.0449,,,
2026-05-16T12:06:00.684Z,2,5.000,5.0260,,,
2026-05-16T12:06:00.837Z,2,5.000,5.0542,,,
2026-05-16T12:06:01.000Z,2,5.000,5.0494,,,
2026-05-16T12:06:01.183Z,2,5.000,5.0494,,,
2026-05-16T12:06:01.323Z,2,5.000,5.0401,,,
2026-05-16T12:06:01.484Z,2,5.000,5.0449,,,
2026-05-16T12:06:01.647Z,2,5.000,5.0449,,,
2026-05-16T12:06:01.809Z,2,5.000,5.0401,,,
2026-05-16T12:06:01.985Z,2,5.000,5.0494,,,
2026-05-16T12:06:02.134Z,2,5.000,5.0074,,,
2026-05-16T12:06:02.295Z,2,5.000,5.0401,,,
2026-05-16T12:06:02.457Z,2,5.000,5.0590,,,
2026-05-16T12:06:02.620Z,2,5.000,5.0494,,,
2026-05-16T12:06:02.784Z,2,5.000,5.0308,,,
