timestamp,true_x,true_y,computed_x,computed_y,filtered_x,filtered_y,hdop,d1,d2,d3
2026-06-01T16:41:36.901Z,1.58,1.82,1.5432982900210344,1.8179543592832292,1.5432982900210344,1.8179543592832292,1.269,2.6466,2.5153,2.3234
2026-06-01T16:41:37.001Z,1.58,1.82,1.5340864249292137,1.7980066235660541,1.538692357475124,1.8079804914246416,1.269,2.6652,2.4919,2.3234
2026-06-01T16:41:37.101Z,1.58,1.82,1.5444436574265845,1.8146309161556504,1.5406094574589442,1.810197299668311,1.27,2.6511,2.5153,2.3234
2026-06-01T16:41:37.201Z,1.58,1.82,1.5444436574265845,1.8146309161556504,1.5415680074508542,1.8113057037901459,1.27,2.6511,2.5153,2.3234
2026-06-01T16:41:37.301Z,1.58,1.82,1.5505090181093766,1.8032326482727934,1.5433562095825586,1.8096910926866756,1.268,2.6559,2.506,2.3093
2026-06-01T16:41:37.401Z,1.58,1.82,1.5676265506714668,1.7943718078877113,1.5482218617126453,1.804974582407572,1.264,2.6559,2.506,2.2859
2026-06-01T16:41:37.501Z,1.58,1.82,1.5688527528233964,1.7908138114796535,1.5551751272914818,1.803536019990292,1.266,2.6607,2.506,2.2859
2026-06-01T16:41:37.601Z,1.58,1.82,1.5754545176927441,1.7985782355472855,1.5613772993447137,1.800325483868619,1.264,2.6511,2.5153,2.2811
2026-06-01T16:41:37.701Z,1.58,1.82,1.5754545176927441,1.7985782355472855,1.5675794713979456,1.7971149477469457,1.264,2.6511,2.5153,2.2811
2026-06-01T16:41:37.801Z,1.58,1.82,1.5523216917684652,1.805194168966912,1.5679420061297633,1.7975072518857698,1.263,2.6466,2.5012,2.2997
2026-06-01T16:41:37.901Z,1.58,1.82,1.560748951274169,1.8089210758110184,1.566566486250304,1.8004171054704308,1.265,2.6466,2.5153,2.2997
2026-06-01T16:41:38.001Z,1.58,1.82,1.5654960787557641,1.7951466239381926,1.5658951514367774,1.8012836679621387,1.27,2.6652,2.5153,2.2997
