timestamp,anchor_id,true_distance,measured_distance,dir_x,dir_y,dir_z
2026-05-16T11:42:36.114Z,1,3.000,4.0610,,,
2026-05-16T11:42:36.255Z,1,3.000,4.0610,,,
2026-05-16T11:42:36.414Z,1,3.000,4.0610,,,
2026-05-16T11:42:36.597Z,1,3.000,4.0658,,,
2026-05-16T11:42:36.738Z,1,3.000,4.0751,,,
2026-05-16T11:42:36.901Z,1,3.000,4.0424,,,
2026-05-16T11:42:37.062Z,1,3.000,4.0751,,,
2026-05-16T11:42:37.224Z,1,3.000,4.0610,,,
2026-05-16T11:42:37.396Z,1,3.000,4.0658,,,
2026-05-16T11:42:37.549Z,1,3.000,4.0751,,,
2026-05-16T11:42:37.710Z,1,3.000,4.0706,,,
2026-05-16T11:42:37.897Z,1,3.000,4.0751,,,
2026-05-16T11:42:38.035Z,1,3.000,4.0751,,,
2026-05-16T11:42:38.198Z,1,3.000,4.0706,,,
2026-05-16T11:42:38.359Z,1,3.000,4.0658,,,
2026-05-16T11:42:38.522Z,1,3.000,4.0892,,,
2026-05-16T11:42:38.697Z,1,3.000,4.0847,,,
2026-05-16T11:42:38.845Z,1,3.000,4.0706,,,
2026-05-16T11:42:39.006Z,1,3.000,4.0799,,,
2026-05-16T11:42:39.168Z,1,3.000,4.0799,,,
2026-05-16T11:42:39.330Z,1,3.000,4.0799,,,
2026-05-16T11:42:39.496Z,1,3.000,4.0706,,,
2026-05-16T11:42:39.656Z,1,3.000,4.0892,,,
2026-05-16T11:42:39.816Z,1,3.000,4.0799,,,
2026-05-16T11:42:39.995Z,1,3.000,4.0751,,,
2026-05-16T11:42:40.141Z,1,3.000,4.0847,,,
2026-05-16T11:42:40.302Z,1,3.000,4.0799,,,
2026-05-16T11:42:40.464Z,1,3.000,4.0706,,,
2026-05-16T11:42:40.626Z,1,3.000,4.0751,,,
2026-05-16T11:42:40.796Z,1,3.000,4.0706,,,
2026-05-16T11:42:40.951Z,1,3.000,4.0799,,,
2026-05-16T11:42:41.113Z,1,3.000,4.0706,,,
2026-05-16T11:42:41.296Z,1,3.000,4.0751,,,
2026-05-16T11:42:41.437Z,1,3.000,4.0799,,,
2026-05-16T11:42:41.598Z,1,3.000,4.0658,,,
2026-05-16T11:42:41.760Z,1,3.000,4.0751,,,
2026-05-16T11:42:41.923Z,1,3.000,4.0706,,,
2026-05-16T11:42:42.096Z,1,3.000,4.0847,,,
2026-05-16T11:42:42.246Z,1,3.000,4.0706,,,
2026-05-16T11:42:42.409Z,1,3.000,4.0847,,,
2026-05-16T11:42:42.570Z,1,3.000,4.0751,,,
2026-05-16T11:42:42.734Z,1,3.000,4.0751,,,
2026-05-16T11:42:42.895Z,1,3.000,4.0985,,,
2026-05-16T11:42:43.058Z,1,3.000,4.0751,,,
2026-05-16T11:42:43.218Z,1,3.000,4.0610,,,
2026-05-16T11:42:43.396Z,1,3.000,4.0565,,,
2026-05-16T11:42:43.542Z,1,3.000,4.0565,,,
2026-05-16T11:42:43.704Z,1,3.000,4.0658,,,
2026-05-16T11:42:43.867Z,1,3.000,4.0517,,,
2026-05-16T11:42:44.029Z,1,3.000,4.0658,,,
2026-05-16T11:42:44.196Z,1,3.000,4.0658,,,
2026-05-16T11:42:44.352Z,1,3.000,4.0610,,,
2026-05-16T11:42:44.514Z,1,3.000,4.0658,,,
2026-05-16T11:42:44.696Z,1,3.000,4.0799,,,
2026-05-16T11:42:44.838Z,1,3.000,4.0517,,,
2026-05-16T11:42:45.000Z,1,3.000,4.0751,,,
2026-05-16T11:42:45.162Z,1,3.000,4.0751,,,
2026-05-16T11:42:45.327Z,1,3.000,4.0565,,,
2026-05-16T11:42:45.496Z,1,3.000,4.0658,,,
2026-05-16T11:42:45.648Z,1,3.000,4.0610,,,
