timestamp,anchor_id,true_distance,measured_distance,dir_x,dir_y,dir_z
2026-05-16T11:40:26.167Z,1,2.000,2.0845,,,
2026-05-16T11:40:26.498Z,1,2.000,2.0515,,,
2026-05-16T11:40:26.654Z,1,2.000,2.0470,,,
2026-05-16T11:40:26.815Z,1,2.000,2.0704,,,
2026-05-16T11:40:26.997Z,1,2.000,2.0704,,,
2026-05-16T11:40:27.301Z,1,2.000,2.0611,,,
2026-05-16T11:40:27.463Z,1,2.000,2.0611,,,
2026-05-16T11:40:27.627Z,1,2.000,2.0611,,,
2026-05-16T11:40:27.797Z,1,2.000,2.0470,,,
2026-05-16T11:40:27.949Z,1,2.000,2.0749,,,
2026-05-16T11:40:28.111Z,1,2.000,2.0704,,,
2026-05-16T11:40:28.297Z,1,2.000,2.0656,,,
2026-05-16T11:40:28.435Z,1,2.000,2.0656,,,
2026-05-16T11:40:28.596Z,1,2.000,2.0656,,,
2026-05-16T11:40:28.760Z,1,2.000,2.0749,,,
2026-05-16T11:40:28.921Z,1,2.000,2.0797,,,
2026-05-16T11:40:29.097Z,1,2.000,2.0797,,,
2026-05-16T11:40:29.245Z,1,2.000,2.0656,,,
2026-05-16T11:40:29.569Z,1,2.000,2.0611,,,
2026-05-16T11:40:29.731Z,1,2.000,2.0749,,,
2026-05-16T11:40:29.897Z,1,2.000,2.0704,,,
2026-05-16T11:40:30.055Z,1,2.000,2.0563,,,
2026-05-16T11:40:30.217Z,1,2.000,2.0749,,,
2026-05-16T11:40:30.396Z,1,2.000,2.0563,,,
2026-05-16T11:40:30.541Z,1,2.000,2.0656,,,
2026-05-16T11:40:30.703Z,1,2.000,2.0749,,,
2026-05-16T11:40:30.865Z,1,2.000,2.0704,,,
2026-05-16T11:40:31.028Z,1,2.000,2.0515,,,
2026-05-16T11:40:31.196Z,1,2.000,2.0656,,,
2026-05-16T11:40:31.351Z,1,2.000,2.0704,,,
2026-05-16T11:40:31.513Z,1,2.000,2.0938,,,
2026-05-16T11:40:31.697Z,1,2.000,2.0656,,,
2026-05-16T11:40:31.837Z,1,2.000,2.0470,,,
2026-05-16T11:40:31.998Z,1,2.000,2.0845,,,
2026-05-16T11:40:32.162Z,1,2.000,2.0704,,,
2026-05-16T11:40:32.323Z,1,2.000,2.0704,,,
2026-05-16T11:40:32.497Z,1,2.000,2.0749,,,
2026-05-16T11:40:32.647Z,1,2.000,2.0985,,,
2026-05-16T11:40:32.809Z,1,2.000,2.0749,,,
2026-05-16T11:40:32.971Z,1,2.000,2.0704,,,
2026-05-16T11:40:33.133Z,1,2.000,2.0797,,,
2026-05-16T11:40:33.297Z,1,2.000,2.0704,,,
2026-05-16T11:40:33.457Z,1,2.000,2.0797,,,
2026-05-16T11:40:33.620Z,1,2.000,2.0515,,,
2026-05-16T11:40:33.796Z,1,2.000,2.0704,,,
2026-05-16T11:40:33.943Z,1,2.000,2.0890,,,
2026-05-16T11:40:34.105Z,1,2.000,2.0611,,,
2026-05-16T11:40:34.267Z,1,2.000,2.0749,,,
2026-05-16T11:40:34.430Z,1,2.000,2.0704,,,
2026-05-16T11:40:34.597Z,1,2.000,2.1030,,,
2026-05-16T11:40:34.753Z,1,2.000,2.0845,,,
2026-05-16T11:40:34.916Z,1,2.000,2.0938,,,
2026-05-16T11:40:35.097Z,1,2.000,2.0656,,,
2026-05-16T11:40:35.239Z,1,2.000,2.0611,,,
2026-05-16T11:40:35.401Z,1,2.000,2.0704,,,
2026-05-16T11:40:35.564Z,1,2.000,2.0704,,,
2026-05-16T11:40:35.725Z,1,2.000,2.0749,,,
2026-05-16T11:40:35.897Z,1,2.000,2.0749,,,
2026-05-16T11:40:36.049Z,1,2.000,2.0704,,,
2026-05-16T11:40:36.211Z,1,2.000,2.0656,,,
