timestamp,anchor_id,true_distance,measured_distance,dir_x,dir_y,dir_z
2026-05-16T11:39:23.149Z,1,1.000,1.0772,,,
2026-05-16T11:39:23.312Z,1,1.000,1.0867,,,
2026-05-16T11:39:23.497Z,1,1.000,1.0820,,,
2026-05-16T11:39:23.635Z,1,1.000,1.0586,,,
2026-05-16T11:39:23.797Z,1,1.000,1.0538,,,
2026-05-16T11:39:23.960Z,1,1.000,1.0631,,,
2026-05-16T11:39:24.122Z,1,1.000,1.0679,,,
2026-05-16T11:39:24.297Z,1,1.000,1.0679,,,
2026-05-16T11:39:24.445Z,1,1.000,1.0679,,,
2026-05-16T11:39:24.609Z,1,1.000,1.0631,,,
2026-05-16T11:39:24.769Z,1,1.000,1.0631,,,
2026-05-16T11:39:24.931Z,1,1.000,1.0867,,,
2026-05-16T11:39:25.098Z,1,1.000,1.0679,,,
2026-05-16T11:39:25.258Z,1,1.000,1.0727,,,
2026-05-16T11:39:25.417Z,1,1.000,1.0727,,,
2026-05-16T11:39:25.597Z,1,1.000,1.0820,,,
2026-05-16T11:39:25.741Z,1,1.000,1.0679,,,
2026-05-16T11:39:25.905Z,1,1.000,1.0586,,,
2026-05-16T11:39:26.065Z,1,1.000,1.0586,,,
2026-05-16T11:39:26.228Z,1,1.000,1.0586,,,
2026-05-16T11:39:26.397Z,1,1.000,1.0772,,,
2026-05-16T11:39:26.552Z,1,1.000,1.0727,,,
2026-05-16T11:39:26.713Z,1,1.000,1.0772,,,
2026-05-16T11:39:26.897Z,1,1.000,1.0727,,,
2026-05-16T11:39:27.037Z,1,1.000,1.0820,,,
2026-05-16T11:39:27.200Z,1,1.000,1.0586,,,
2026-05-16T11:39:27.361Z,1,1.000,1.0586,,,
2026-05-16T11:39:27.524Z,1,1.000,1.0820,,,
2026-05-16T11:39:27.698Z,1,1.000,1.0679,,,
2026-05-16T11:39:27.848Z,1,1.000,1.0820,,,
2026-05-16T11:39:28.009Z,1,1.000,1.0538,,,
2026-05-16T11:39:28.171Z,1,1.000,1.0631,,,
2026-05-16T11:39:28.333Z,1,1.000,1.0727,,,
2026-05-16T11:39:28.497Z,1,1.000,1.0679,,,
2026-05-16T11:39:28.658Z,1,1.000,1.0631,,,
2026-05-16T11:39:28.819Z,1,1.000,1.0772,,,
2026-05-16T11:39:28.997Z,1,1.000,1.0631,,,
2026-05-16T11:39:29.145Z,1,1.000,1.0727,,,
2026-05-16T11:39:29.305Z,1,1.000,1.0631,,,
2026-05-16T11:39:29.468Z,1,1.000,1.0586,,,
2026-05-16T11:39:29.629Z,1,1.000,1.0679,,,
2026-05-16T11:39:29.797Z,1,1.000,1.0586,,,
2026-05-16T11:39:29.953Z,1,1.000,1.0586,,,
2026-05-16T11:39:30.116Z,1,1.000,1.0820,,,
2026-05-16T11:39:30.297Z,1,1.000,1.0445,,,
2026-05-16T11:39:30.441Z,1,1.000,1.0727,,,
2026-05-16T11:39:30.601Z,1,1.000,1.0679,,,
2026-05-16T11:39:30.763Z,1,1.000,1.0820,,,
2026-05-16T11:39:30.926Z,1,1.000,1.0679,,,
2026-05-16T11:39:31.096Z,1,1.000,1.0772,,,
2026-05-16T11:39:31.249Z,1,1.000,1.0631,,,
2026-05-16T11:39:31.411Z,1,1.000,1.0772,,,
2026-05-16T11:39:31.596Z,1,1.000,1.0679,,,
2026-05-16T11:39:31.736Z,1,1.000,1.0631,,,
2026-05-16T11:39:31.897Z,1,1.000,1.0867,,,
2026-05-16T11:39:32.061Z,1,1.000,1.0631,,,
2026-05-16T11:39:32.221Z,1,1.000,1.0679,,,
2026-05-16T11:39:32.397Z,1,1.000,1.0679,,,
2026-05-16T11:39:32.545Z,1,1.000,1.0727,,,
2026-05-16T11:39:32.707Z,1,1.000,1.0631,,,
