timestamp,anchor_id,true_distance,measured_distance,dir_x,dir_y,dir_z
2026-05-16T11:35:54.332Z,1,0.500,0.5198,,,
2026-05-16T11:35:54.496Z,1,0.500,0.5198,,,
2026-05-16T11:35:54.657Z,1,0.500,0.5339,,,
2026-05-16T11:35:54.819Z,1,0.500,0.5105,,,
2026-05-16T11:35:54.998Z,1,0.500,0.5150,,,
2026-05-16T11:35:55.143Z,1,0.500,0.5150,,,
2026-05-16T11:35:55.304Z,1,0.500,0.5339,,,
2026-05-16T11:35:55.466Z,1,0.500,0.5150,,,
2026-05-16T11:35:55.628Z,1,0.500,0.5291,,,
2026-05-16T11:35:55.797Z,1,0.500,0.5198,,,
2026-05-16T11:35:55.952Z,1,0.500,0.5339,,,
2026-05-16T11:35:56.115Z,1,0.500,0.5150,,,
2026-05-16T11:35:56.296Z,1,0.500,0.5339,,,
2026-05-16T11:35:56.439Z,1,0.500,0.4965,,,
2026-05-16T11:35:56.600Z,1,0.500,0.5150,,,
2026-05-16T11:35:56.763Z,1,0.500,0.4776,,,
2026-05-16T11:35:56.926Z,1,0.500,0.4872,,,
2026-05-16T11:35:57.098Z,1,0.500,0.4776,,,
2026-05-16T11:35:57.248Z,1,0.500,0.4776,,,
2026-05-16T11:35:57.410Z,1,0.500,0.5105,,,
2026-05-16T11:35:57.572Z,1,0.500,0.4917,,,
2026-05-16T11:35:57.735Z,1,0.500,0.5339,,,
2026-05-16T11:35:57.898Z,1,0.500,0.5198,,,
2026-05-16T11:35:58.060Z,1,0.500,0.5150,,,
2026-05-16T11:35:58.220Z,1,0.500,0.5291,,,
2026-05-16T11:35:58.396Z,1,0.500,0.5198,,,
2026-05-16T11:35:58.544Z,1,0.500,0.5057,,,
2026-05-16T11:35:58.706Z,1,0.500,0.4824,,,
2026-05-16T11:35:58.868Z,1,0.500,0.5150,,,
2026-05-16T11:35:59.032Z,1,0.500,0.5198,,,
2026-05-16T11:35:59.197Z,1,0.500,0.5291,,,
2026-05-16T11:35:59.355Z,1,0.500,0.5010,,,
2026-05-16T11:35:59.516Z,1,0.500,0.5010,,,
2026-05-16T11:35:59.695Z,1,0.500,0.4917,,,
2026-05-16T11:35:59.840Z,1,0.500,0.5150,,,
2026-05-16T11:36:00.003Z,1,0.500,0.5105,,,
2026-05-16T11:36:00.164Z,1,0.500,0.5010,,,
2026-05-16T11:36:00.328Z,1,0.500,0.5339,,,
2026-05-16T11:36:00.498Z,1,0.500,0.5105,,,
2026-05-16T11:36:00.650Z,1,0.500,0.4683,,,
2026-05-16T11:36:00.813Z,1,0.500,0.4917,,,
2026-05-16T11:36:00.997Z,1,0.500,0.4824,,,
2026-05-16T11:36:01.136Z,1,0.500,0.4872,,,
2026-05-16T11:36:01.298Z,1,0.500,0.4872,,,
2026-05-16T11:36:01.461Z,1,0.500,0.5010,,,
2026-05-16T11:36:01.623Z,1,0.500,0.4917,,,
2026-05-16T11:36:01.798Z,1,0.500,0.5057,,,
2026-05-16T11:36:01.947Z,1,0.500,0.5150,,,
2026-05-16T11:36:02.108Z,1,0.500,0.4731,,,
2026-05-16T11:36:02.271Z,1,0.500,0.4917,,,
2026-05-16T11:36:02.432Z,1,0.500,0.4824,,,
2026-05-16T11:36:02.597Z,1,0.500,0.5105,,,
2026-05-16T11:36:02.756Z,1,0.500,0.5057,,,
2026-05-16T11:36:02.919Z,1,0.500,0.5010,,,
2026-05-16T11:36:03.094Z,1,0.500,0.5010,,,
2026-05-16T11:36:03.242Z,1,0.500,0.4872,,,
2026-05-16T11:36:03.404Z,1,0.500,0.5105,,,
2026-05-16T11:36:03.567Z,1,0.500,0.4776,,,
2026-05-16T11:36:03.729Z,1,0.500,0.5105,,,
2026-05-16T11:36:03.897Z,1,0.500,0.4965,,,
