timestamp,true_x,true_y,computed_x,computed_y,filtered_x,filtered_y,hdop,d1,d2,d3
2026-06-01T16:40:14.301Z,1.580,1.820,1.5336,1.8439,1.5140,1.8443,1.290,2.6840,2.5902,2.3093
2026-06-01T16:40:14.402Z,1.580,1.820,1.5288,1.8580,1.5194,1.8454,1.285,2.6652,2.5902,2.3093
2026-06-01T16:40:14.502Z,1.580,1.820,1.5041,1.8542,1.5187,1.8475,1.278,2.6607,2.5575,2.3138
2026-06-01T16:40:14.605Z,1.580,1.820,1.4894,1.8618,1.5150,1.8511,1.281,2.6607,2.5575,2.3327
2026-06-01T16:40:14.702Z,1.580,1.820,1.5107,1.8673,1.5133,1.8570,1.288,2.6652,2.5902,2.3327
2026-06-01T16:40:14.803Z,1.580,1.820,1.5316,1.8705,1.5129,1.8624,1.285,2.6559,2.6043,2.3138
2026-06-01T16:40:14.902Z,1.580,1.820,1.5316,1.8705,1.5135,1.8649,1.285,2.6559,2.6043,2.3138
2026-06-01T16:40:15.002Z,1.580,1.820,1.5021,1.8720,1.5131,1.8684,1.281,2.6511,2.5761,2.3279
2026-06-01T16:40:15.102Z,1.580,1.820,1.5130,1.8664,1.5178,1.8693,1.279,2.6511,2.5761,2.3138
2026-06-01T16:40:15.202Z,1.580,1.820,1.5253,1.8597,1.5207,1.8678,1.285,2.6652,2.5902,2.3138
2026-06-01T16:40:15.302Z,1.580,1.820,1.4947,1.8536,1.5134,1.8644,1.277,2.6607,2.5482,2.3186
2026-06-01T16:40:15.402Z,1.580,1.820,1.4947,1.8536,1.5060,1.8611,1.277,2.6607,2.5482,2.3186
2026-06-01T16:40:15.502Z,1.580,1.820,1.5004,1.8561,1.5056,1.8579,1.279,2.6607,2.5575,2.3186
2026-06-01T16:40:15.602Z,1.580,1.820,1.5313,1.8594,1.5093,1.8565,1.283,2.6607,2.5902,2.3045
2026-06-01T16:40:15.702Z,1.580,1.820,1.5301,1.8629,1.5102,1.8571,1.282,2.6559,2.5902,2.3045
2026-06-01T16:40:15.802Z,1.580,1.820,1.5038,1.8681,1.5120,1.8600,1.285,2.6607,2.5809,2.3327
2026-06-01T16:40:15.901Z,1.580,1.820,1.5364,1.8513,1.5204,1.8596,1.279,2.6607,2.5809,2.2904
2026-06-01T16:40:16.002Z,1.580,1.820,1.5170,1.8309,1.5237,1.8545,1.276,2.6744,2.5434,2.2904
2026-06-01T16:40:16.101Z,1.580,1.820,1.4970,1.8442,1.5168,1.8515,1.273,2.6607,2.5341,2.3045
